movieId,imdbId,posterURL,title,releaseYear,directorId,runtime,overview,criticScore,boxOffice
81,0114660,"https://m.media-amazon.com/images/M/MV5BMDEzMzQ0YTctYTg0Ny00Y2MxLWE1ZjAtNzQwMjVmNWQxZTIwXkEyXkFqcGc@._V1_QL75_UX190_CR0,1,190,281_.jpg",Things to Do in Denver When You're Dead,1995,74,115,Five different criminals face imminent death after botching a job quite badly.,6.7,529766
82,0112379,"https://m.media-amazon.com/images/M/MV5BYzAxYmM1YzQtNDhmOS00N2UxLTljNTctOGE0ZDI3NWIxMTYwXkEyXkFqcGc@._V1_QL75_UY281_CR1,0,190,281_.jpg",Antonia's Line (Antonia),1995,76,102,"A Dutch matron establishes and, for several generations, oversees a close-knit, matriarchal community where feminism and liberalism thrive.",7.4,4249321
83,0114039,"https://m.media-amazon.com/images/M/MV5BYzlkNWFlYTQtMjFiMi00ZmViLTk2MjEtNTUwZjE3MzY1M2ZkXkEyXkFqcGc@._V1_QL75_UY281_CR1,0,190,281_.jpg",Once Upon a Time... When We Were Colored,1995,75,115,A narrator tells the story of his childhood years in a tightly knit Afro-American community in the deep south under racial segregation.,7.4,2291255
85,0112365,"https://m.media-amazon.com/images/M/MV5BZjZkYTk4ZjEtMWRmNi00MzM5LThlNTItZThhNzFlMzc1NDIwXkEyXkFqcGc@._V1_QL75_UY281_CR2,0,190,281_.jpg",Angels and Insects,1995,78,116,In the 1800s a naturalist marries into a family of British country gentry.,6.8,3414301
86,0118158,"https://m.media-amazon.com/images/M/MV5BMGMwMzFjMjUtZTE4Yi00ZGQwLWFmMDItYzljOTc3YjUzZGI3XkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",White Squall,1996,77,129,Teenage boys discover discipline and camaraderie on an ill-fated sailing voyage.,6.6,10292300
87,0116151,"https://m.media-amazon.com/images/M/MV5BYTkxZDlkNGUtNzFhMC00MWNkLTg4ZmMtMDFhZjNkOWQ1ZDdhXkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg",Dunston Checks In,1996,79,88,A young boy befriends a larcenous orangutan in a luxury hotel.,5.4,9871065
88,0115697,"https://m.media-amazon.com/images/M/MV5BOTYyMWE0MDUtMjkwZi00ZDNiLTg0MjUtZWQ5ZjMxNzA1N2ZjXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Black Sheep,1996,80,87,A gubernatorial candidate hires a wormy special assistant whose only job is to make sure the candidate's well-meaning but incompetent brother doesn't ruin the election.,6.2,32417995
89,0113972,"https://m.media-amazon.com/images/M/MV5BM2JhN2NmYmQtNmE3OS00ZTE0LWI1YWUtMDY1YmRkY2QyNGExXkEyXkFqcGc@._V1_QL75_UY281_CR2,0,190,281_.jpg",Nick of Time,1995,82,90,"An unimpressive, everyday man is forced into a situation where he is told to kill a politician to save his kidnapped daughter.",6.3,8175346
92,0117002,"https://m.media-amazon.com/images/M/MV5BZmNhMzlkYTUtZWUyYS00MGZlLTkwMmMtYTA3MWNkMTA3MjdlXkEyXkFqcGc@._V1_QL75_UX190_CR0,1,190,281_.jpg",Mary Reilly,1996,81,108,"A housemaid falls in love with Dr. Henry Jekyll and his darkly mysterious counterpart, Mr. Edward Hyde.",5.8,12379402
93,0114825,"https://m.media-amazon.com/images/M/MV5BZTk1ZGQ4ZTUtMmQxZS00ODcxLTk3YjUtZDA0MWVhZWMyNGJmXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Vampire in Brooklyn,1995,84,100,A Caribbean vampire seduces a Brooklyn police officer who has no idea that she is half-vampire.,4.7,19751736
94,0115639,"https://m.media-amazon.com/images/M/MV5BZDJkZjZlY2UtZWY2ZC00NGIzLWI2N2MtMDNlNGVkMzM5NjVlXkEyXkFqcGc@._V1_QL75_UY281_CR2,0,190,281_.jpg",Beautiful Girls,1996,83,112,A piano player at a crossroads in his life returns home to his friends and their own problems with life and love.,7.1,10597759
95,0115759,"https://m.media-amazon.com/images/M/MV5BMjkxMzA5ZWMtZWU0MS00MTBhLWFjNzItYWI2ZGU4YjE2MTc4XkEyXkFqcGc@._V1_QL75_UY281_CR0,0,190,281_.jpg",Broken Arrow,1996,85,108,Terrorists steal nuclear warheads from the U.S. military but don't count on a pilot and park ranger spoiling their plans.,6.1,150270147
96,0113403,"https://m.media-amazon.com/images/M/MV5BZmQwM2Q0MDItYjBiMC00ZDYzLWJlZDUtZmE5ZmNkMmUzM2NmXkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg",In the Bleak Midwinter,1995,87,99,"A group of theatre actors plays ""Hamlet"" in a provincial village, faced with their own temptations, disappointments, and joys.",7.2,469571
97,0113247,"https://m.media-amazon.com/images/M/MV5BMThlMDA3NDYtZGM2Zi00NmJhLThlYWItZjViZTkzZWU1ZWRiXkEyXkFqcGc@._V1_QL75_UX190_CR0,1,190,281_.jpg","Hate (Haine, La)",1995,86,98,24 hours in the lives of three young men in the French suburbs the day after a violent riot.,8.1,759234
99,0113283,"https://m.media-amazon.com/images/M/MV5BMTc4NDc5NzQzNF5BMl5BanBnXkFtZTcwMDUyODkxMQ@@._V1_QL75_UY281_CR6,0,190,281_.jpg",Heidi Fleiss: Hollywood Madam,1995,88,106,"A documentary crew from the BBC arrives in L.A. intent on interviewing Heidi Fleiss, a year after her arrest for running a brothel but before her trial. Several months elapse before the interview, so the crew searches for anyone who'll talk about the young woman. Two people have a lot to say to the camera: a retired madam named Alex for whom Fleiss once worked and Fle... Read all",6.6,34402
100,0115907,"https://m.media-amazon.com/images/M/MV5BMTJhMTUwYzMtOTZmYy00ZDkyLThmM2QtNTdjOTgxNDI1OWZkXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",City Hall,1996,89,111,"The accidental shooting of a boy in New York leads to an investigation by the Deputy Mayor, and unexpectedly far-reaching consequences.",6.2,20340204
101,0115734,"https://m.media-amazon.com/images/M/MV5BNDlmNWY5NmMtZDNiMS00YjQ1LTg5NmItZmE5ZWEwNDg2MzhjXkEyXkFqcGc@._V1_QL75_UY281_CR1,0,190,281_.jpg",Bottle Rocket,1996,90,91,Three friends plan to pull off a simple robbery and go on the run.,6.9,560069
102,0117102,"https://m.media-amazon.com/images/M/MV5BZDIzYjkzZmEtZTdmMS00NWYxLWFhODgtM2FlMWVkYTdmYTI3XkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg",Mr. Wrong,1996,91,96,"A lonely single woman finds the seemingly-perfect man to date, but soon regrets it when his deranged, possessive other personality emerges and she cannot convince anyone else of his Jekyll-and-Hyde true nature.",3.8,12825141
103,0118040,"https://m.media-amazon.com/images/M/MV5BMjQxODM0MjY2Nl5BMl5BanBnXkFtZTgwOTkwMDcyMTI@._V1_QL75_UY281_CR0,0,190,281_.jpg",Unforgettable,1996,92,117,A Seattle medical examiner uses an experimental memory transference drug to unravel the mystery surrounding his wife's brutal murder.,6,2821671
104,0116483,"https://m.media-amazon.com/images/M/MV5BMzMyZTM1MTMtNDdjOS00NzIzLTkxY2QtZTU4OGYxOTUwNDMxXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Happy Gilmore,1996,93,92,"After his grandmother's house is repossessed by the IRS, a bad tempered hockey player takes his talents to golf to earn the big bucks and get his grandmothers house back.",7,41205099
105,0112579,"https://m.media-amazon.com/images/M/MV5BODBlMjVmOGYtZjY0Mi00MDgzLWE3MDYtNDk5ZmE1OGNkMGZjXkEyXkFqcGc@._V1_QL75_UY281_CR10,0,190,281_.jpg","Bridges of Madison County, The",1995,95,135,Photographer Robert Kincaid wanders into the life of housewife Francesca Johnson for four days in the 1960s.,7.6,182016617
106,0110251,"https://m.media-amazon.com/images/M/MV5BMTM1NzQ2NjQ3Ml5BMl5BanBnXkFtZTcwNzg5NjYxMQ@@._V1_QL75_UY281_CR5,0,190,281_.jpg",Nobody Loves Me (Keiner liebt mich),1994,94,104,"On the brink of her 30th birthday, Fanny feels the door to marital happiness closing on her. She is obsessed with death and even visits evening classes on dying, so it seems fitting that she encounters a skeleton in the malfunctioning elevator of her apartment building. The skeleton is her neighbour Orfeo, a Black, gay, self-declared psychic, who convinces her that sh... Read all",7.1,
107,0117110,"https://m.media-amazon.com/images/M/MV5BZmE3MmM4NTYtM2JhYS00ZjIwLWExOTItOTI3YjI4ZDQ2NjBhXkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg",Muppet Treasure Island,1996,96,99,"The Muppets set sail in search of treasure, with Jim Hawkins and Long John Silver.",6.9,34327391
108,0112646,"https://m.media-amazon.com/images/M/MV5BMTYxNzk1NjMxN15BMl5BanBnXkFtZTcwNjk0ODkxMQ@@._V1_QL75_UX190_CR0,23,190,281_.jpg",Catwalk,1996,97,95,"A camera follows model Christy Turlington through the spring fashion shows in Milan, Paris, and New York in 1994. She and others dash from one designer's unveilings to another. Extended footage looks at Versace and Armani in Milan, Galliano, Gaultier, and Langerfeld in Paris, and Isaac Mizrahi in New York. With Kate Moss, Naomi Campbell, and Turlington, we see the nat... Read all",7,28672
110,0112573,"https://m.media-amazon.com/images/M/MV5BNGMxZDBhNGQtYTZlNi00N2UzLWI4NDEtNmUzNWM2NTdmZDA0XkEyXkFqcGc@._V1_QL75_UY281_CR0,0,190,281_.jpg",Braveheart,1995,98,178,Scottish warrior William Wallace leads his countrymen in a rebellion to free his homeland from the tyranny of King Edward I of England.,8.3,213216216
111,0075314,"https://m.media-amazon.com/images/M/MV5BZDNhMGYwM2UtMTdlZS00MGQ1LWI2YzAtODY5YWI1MjYyNzRmXkEyXkFqcGc@._V1_QL75_UX190_CR0,4,190,281_.jpg",Taxi Driver,1976,17,114,"A mentally unstable veteran works as a nighttime taxi driver in New York City, where the perceived decadence and sleaze fuels his urge for violent action.",8.2,28580862
112,0113326,"https://m.media-amazon.com/images/M/MV5BNWUxMDcyZTMtYzJjMi00Y2Q1LWE3NWMtNTRiNGQxZTljYjE2XkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg",Rumble in the Bronx (Hont faan kui),1995,100,87,A young man visiting and helping his uncle in New York City finds himself forced to fight a street gang and the mob with his martial art skills.,6.8,32392047
113,0115645,"https://m.media-amazon.com/images/M/MV5BMTQxMGYzZWMtODdhNy00MDYxLTg2Y2MtZjBlNzMyYWY1ZTA4XkEyXkFqcGc@._V1_QL75_UY281_CR1,0,190,281_.jpg",Before and After,1996,99,108,Two parents deal with the effects when their son is accused of murdering his girlfriend.,6.1,8797839
116,0112373,"https://m.media-amazon.com/images/M/MV5BYzQ4M2E0MTAtMDZmZS00ZjhhLWI2N2YtMDdiYWVmZDQ1NTMwXkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Anne Frank Remembered,1995,101,117,"Tells the story of the Frank family and paints a portrait of their brash and free-spirited daughter Anne, perhaps the world's most famous victim of the Holocaust.",8.1,1310200
117,0115033,"https://m.media-amazon.com/images/M/MV5BMTg0MTE5OTMzNV5BMl5BanBnXkFtZTcwMDM0MzkzMQ@@._V1_QL75_UY281_CR46,0,190,281_.jpg","Young Poisoner's Handbook, The",1995,102,99,"This film is based on a true story about a British teenager who allegedly poisoned family, friends, and co-workers. Graham is highly intelligent, but completely amoral. He becomes interested in science, especially chemistry, and begins to read avidly. Something of a social misfit, he is fascinated by morbid subjects such as poisons and murder. His family environment i... Read all",7,536825
118,0116606,"https://m.media-amazon.com/images/M/MV5BYWFkNzdhZjMtOGI5Zi00MmFiLTljN2QtYzcyOTQxOGQ4OTI4XkEyXkFqcGc@._V1_QL75_UX190_CR0,1,190,281_.jpg",If Lucy Fell,1996,103,92,Two NYC roommates have a pact to jump off Brooklyn Bridge if they haven't found life partners before she's 30. That's less than a month away.,4.9,2420162
119,0114536,"https://m.media-amazon.com/images/M/MV5BNjVhMzhiMzMtYzg5Zi00ZTVkLTkyZGEtOGM3ZTE1Y2ZkODQ3XkEyXkFqcGc@._V1_QL75_UY281_CR2,0,190,281_.jpg","Steal Big, Steal Little",1995,104,135,"Ruben and Robby are twin brothers, adopted by Mona, one of the wealthiest - and most eccentric - women in Santa Barbara. Ruben is devoted to Mona, but Robby is more devoted to her money. So when Mona leaves her fortune and estate to Ruben it starts a battle between brothers that soon leads to madness, mayhem, and even attempted murder. On Ruben's side is Lou Perilli a... Read all",4.7,3150170
121,0106473,"https://m.media-amazon.com/images/M/MV5BNzFmNjUyMDktM2U1Yy00NTliLWJlNTgtNjFkMDU4ZTEwNmZmXkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg","Boys of St. Vincent, The",1992,31,93,The true story of boys being sexually abused at their orphanage ran by a religious community in Newfoundland.,7.5,
122,0103859,"https://m.media-amazon.com/images/M/MV5BMjI1OWE5NjAtNmZjMy00NDA0LWI4OGItMTgxNDM3YmVhMDliXkEyXkFqcGc@._V1_QL75_UX190_CR0,1,190,281_.jpg",Boomerang,1992,105,117,A successful executive and womanizer finds his lifestyle choices have turned back on him when his new female boss turns out to be an even bigger deviant than he is.,5.6,131052444
123,0109424,"https://m.media-amazon.com/images/M/MV5BNDQ4ZmYxODctZDVlZC00OTcxLWJjOGItZjRlMzk4MDA1Yjg1XkEyXkFqcGc@._V1_QL75_UY281_CR0,0,190,281_.jpg",Chungking Express (Chung Hing sam lam),1994,107,102,"Two melancholic Hong Kong policemen fall in love: one with a mysterious female underworld figure, the other with a beautiful and ethereal waitress at a late-night restaurant he frequents.",8,3274263
125,0116324,"https://m.media-amazon.com/images/M/MV5BZjI5M2YzMDEtY2EwNS00MTQzLThkODEtNjkzMzRlOWZhNmYzXkEyXkFqcGc@._V1_QL75_UY281_CR0,0,190,281_.jpg",Flirting With Disaster,1996,106,92,"A young man, his wife, and his incompetent case worker travel across country to find his birth parents.",6.7,14702438
126,0110647,"https://m.media-amazon.com/images/M/MV5BOTdmY2EwZTMtYTE5MC00Yzg2LTk5MGItYTdmMmRiZmM0Y2VjXkEyXkFqcGc@._V1_QL75_UY281_CR2,0,190,281_.jpg","NeverEnding Story III, The",1994,108,95,A young boy must restore order when a group of bullies steal the magical book that acts as a portal between Earth and the imaginary world of Fantasia.,3.2,
128,0110217,"https://m.media-amazon.com/images/M/MV5BMTI3ODIyODY4N15BMl5BanBnXkFtZTcwNjE3MjUyMQ@@._V1_QL75_UY281_CR5,0,190,281_.jpg",Jupiter's Wife,1994,111,87,"Michel Negroponte, a documentary filmmaker, meets Maggie one day in Central Park. Maggie claims to be married to the god Jupiter and the daughter of actor Robert Ryan. Michel gets to know Maggie over the next couple of years, and attempts to use her often outlandish stories as clues to reconstruct her past.",7.1,10622
129,0114131,"https://m.media-amazon.com/images/M/MV5BMTAxMTQwNTg1NjNeQTJeQWpwZ15BbWU3MDEzMzI0MjE@._V1_QL75_UY281_CR4,0,190,281_.jpg",Pie in the Sky,1996,109,95,A whimsical saga of a young man whose two life-consuming passions are unraveling traffic gridlock and an avant-garde dancer. A romantic comedy.,5.8,
132,0113451,"https://m.media-amazon.com/images/M/MV5BZGZjNjZjY2QtYjJkNC00OTVmLWJiN2QtYjRiZGQyMDZlYjI4XkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Jade,1995,110,95,"A bright assistant D.A. investigates a gruesome hatchet murder and hides a clue he found at the crime scene. Under professional threats and an attempt on his life, he goes on heartbroken because evidence point to the woman he still loves.",5.3,9851610
135,0116130,"https://m.media-amazon.com/images/M/MV5BZGEyMTczZjktMTVkNC00Zjg3LTljOWQtNjQ1NjY0YWZjYjM0XkEyXkFqcGc@._V1_QL75_UY281_CR1,0,190,281_.jpg",Down Periscope,1996,113,92,"Lt. Cmdr. Tom Dodge is assigned as Captain to the USS Stingray, an old diesel driven submarine that has seen better days.",6.2,37553752
137,0113756,"https://m.media-amazon.com/images/M/MV5BMjY3MjczMjQwMV5BMl5BanBnXkFtZTcwNDM3OTEzMQ@@._V1_QL75_UX190_CR0,5,190,281_.jpg",Man of the Year,1995,112,86,"Mockumentary look at Playgirl Magazine centerfold and 1992 Man of the Year, Dirk Shafer, who kept it a secret from the magazine that he is gay. Most of the film is a fictionalized retelling of Dirk's decision to send a photograph to Playgirl, his selection as a centerfold and then Man of the Year, his many TV interviews, his friend Vivian Paxton posing as his beard, a... Read all",5.9,209935
140,0118055,"https://m.media-amazon.com/images/M/MV5BMDA2ZjI2ZjAtNjAxOS00YmIxLTgwMWEtNzA5ZDBjM2M0OGY3XkEyXkFqcGc@._V1_QL75_UY281_CR0,0,190,281_.jpg",Up Close and Personal,1996,114,124,"An ambitious young woman, determined to build a career in television journalism, gets good advice from her first boss, and they fall in love.",6.1,100688705
141,0115685,"https://m.media-amazon.com/images/M/MV5BMTM2NjExODYyOF5BMl5BanBnXkFtZTcwNTc0NjgyNA@@._V1_QL75_UX190_CR0,2,190,281_.jpg","Birdcage, The",1996,116,117,"A gay cabaret owner and his drag queen companion agree to put up a false straight front so that their son can introduce them to his fiancée's right-wing, conservative parents.",7.2,185260553
144,0112585,"https://m.media-amazon.com/images/M/MV5BZDQ3MmE1NWItMGIzNi00NWZjLTgzZDMtYmY5YjdhNDQ0NjcxXkEyXkFqcGc@._V1_QL75_UY281_CR1,0,190,281_.jpg","Brothers McMullen, The",1995,115,98,"Three Irish Catholic brothers from Long Island struggle to deal with love, marriage, and infidelity.",6.6,10426506
145,0112442,"https://m.media-amazon.com/images/M/MV5BMWNjZWEwNDMtMWE1ZC00MTgwLTk2YzAtYmE0NTkwOWVhMDI0XkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg",Bad Boys,1995,117,119,Two hip detectives protect a witness to a murder while investigating a case of stolen heroin from the evidence storage room from their police precinct.,6.8,141407024
146,0112342,"https://m.media-amazon.com/images/M/MV5BYjk0OTcyMjMtN2QwNC00NjAzLWFkYmItMGMzOTkzMzNiZjgzXkEyXkFqcGc@._V1_QL75_UY281_CR1,0,190,281_.jpg","Amazing Panda Adventure, The",1995,118,84,A young American boy visiting China helps his zoologist father rescue a panda cub from unscrupulous poachers while its reserve is threatened with closure from officious bureaucrats.,5.7,7506759
147,0112461,"https://m.media-amazon.com/images/M/MV5BOGQ0YmUzZDctOThjOC00MWYzLWE2ZGEtZjQyNmEyZGI4YjVjXkEyXkFqcGc@._V1_QL75_UX190_CR0,5,190,281_.jpg","Basketball Diaries, The",1995,119,102,A teenager finds his dreams of becoming a basketball star threatened after he free falls into the harrowing world of drug addiction.,7.3,2402438
148,0112427,"https://m.media-amazon.com/images/M/MV5BOGVhMWE5NzAtYTVmZC00OGFmLWEyOTUtNWE5MjUzNDVjZmE3XkEyXkFqcGc@._V1_QL75_UX190_CR0,1,190,281_.jpg","Awfully Big Adventure, An",1995,120,112,"Set right after World War II, a naive teenage girl joins a shabby theatre troupe in Liverpool. During a winter production of Peter Pan, the play quickly turns into a dark metaphor for youth as she becomes drawn into a web of sexual politics and intrigue.",5.8,259724
149,0109093,"https://m.media-amazon.com/images/M/MV5BYzUzMmVjYjItMTdkZC00NGRhLWIzODMtZWJkN2EzYzdkNDYxXkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg",Amateur,1994,121,105,"An amnesiac wakes up on an NYC alley. He meets Isabelle, an ex nun now erotic writer, at a diner and follows her home. She helps him find his identity. Then there's Sofia, the porn star.",6.8,757088
150,0112384,"https://m.media-amazon.com/images/M/MV5BMGZmNGY1OTAtNjFkYS00MjcyLWFlZjUtYzEyMDllZGZhMzM3XkEyXkFqcGc@._V1_QL75_UX190_CR0,4,190,281_.jpg",Apollo 13,1995,122,140,NASA must devise a strategy to return Apollo 13 to Earth safely after the spacecraft undergoes massive internal damage putting the lives of the three astronauts on board in jeopardy.,7.7,355237933
151,0114287,"https://m.media-amazon.com/images/M/MV5BYzU2NzcxMjgtNDdjYi00MDRiLTg4ZWEtNDAzODNlYzEyN2NhXkEyXkFqcGc@._V1_QL75_UY281_CR0,0,190,281_.jpg",Rob Roy,1995,123,139,"In 1713 Scotland, Rob Roy MacGregor is wronged by a nobleman and his nephew, becomes an outlaw in search of revenge while fleeing the Redcoats, and faces charges of being a Jacobite.",6.9,31596911
152,0112288,"https://m.media-amazon.com/images/M/MV5BMGM4NzExZGItZGE3ZS00ZWI0LWE0M2EtZjI1Njc0ZGYzYzgyXkEyXkFqcGc@._V1_QL75_UY281_CR0,0,190,281_.jpg","Addiction, The",1995,125,82,"A New York philosophy grad student turns into a vampire after getting bitten by one, and then tries to come to terms with her new lifestyle and frequent craving for human blood.",6.4,307308
153,0112462,"https://m.media-amazon.com/images/M/MV5BMTUyNjJhZWItMTZkNS00NDc4LTllNjUtYTg3NjczMzA5ZTViXkEyXkFqcGc@._V1_QL75_UY281_CR0,0,190,281_.jpg",Batman Forever,1995,124,121,"Batman must battle former district attorney Harvey Dent, who is now Two-Face and Edward Nygma, The Riddler with help from an amorous psychologist and a young circus acrobat who becomes his sidekick, Robin.",5.4,336567158
154,0061395,"https://m.media-amazon.com/images/M/MV5BMDhiYmZmNjEtZjE1NC00YmIxLTgyMDEtODVkYTkyNzZkNzk0XkEyXkFqcGc@._V1_QL75_UX190_CR0,4,190,281_.jpg",Beauty of the Day (Belle de jour),1967,126,100,A frigid young housewife decides to spend her midweek afternoons as a prostitute.,7.6,4162334
